channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-112.0,-57.0,-73.0,-84.0,-103.0,-80.0,-20.0,-68.0,-65.0,-89.0,0.0
-131.0,-57.0,-53.0,-57.0,-75.0,-46.0,-16.0,-55.0,-77.0,-117.0,0.0
-119.0,-37.0,-26.0,-41.0,-55.0,-18.0,-13.0,-52.0,-62.0,-101.0,0.0
-87.0,-10.0,24.0,-6.0,-26.0,4.0,0.0,-23.0,-37.0,-39.0,0.0
-33.0,7.0,63.0,33.0,3.0,26.0,8.0,0.0,-3.0,22.0,0.0
23.0,30.0,92.0,68.0,27.0,38.0,13.0,11.0,20.0,45.0,0.0
65.0,71.0,98.0,74.0,58.0,49.0,10.0,27.0,42.0,67.0,0.0
105.0,92.0,81.0,76.0,77.0,58.0,5.0,40.0,49.0,97.0,0.0
123.0,99.0,81.0,77.0,72.0,67.0,0.0,47.0,48.0,91.0,0.0
96.0,87.0,91.0,72.0,55.0,66.0,-5.0,44.0,45.0,66.0,0.0
69.0,71.0,77.0,53.0,49.0,61.0,5.0,37.0,56.0,49.0,0.0
40.0,52.0,27.0,40.0,35.0,39.0,10.0,29.0,71.0,21.0,0.0
13.0,18.0,-5.0,4.0,6.0,14.0,10.0,18.0,51.0,4.0,0.0
-25.0,-22.0,-12.0,-17.0,-21.0,-9.0,3.0,0.0,3.0,-9.0,0.0
-56.0,-39.0,-39.0,-30.0,-40.0,-33.0,8.0,-23.0,-27.0,-32.0,0.0
-79.0,-48.0,-69.0,-36.0,-62.0,-57.0,13.0,-29.0,-43.0,-54.0,0.0
-105.0,-66.0,-91.0,-39.0,-65.0,-72.0,15.0,-28.0,-38.0,-68.0,0.0
-107.0,-73.0,-91.0,-35.0,-63.0,-59.0,18.0,-31.0,-38.0,-73.0,0.0
-87.0,-67.0,-54.0,-22.0,-46.0,-48.0,20.0,-33.0,-27.0,-74.0,0.0
-46.0,-33.0,-25.0,-7.0,-17.0,-29.0,31.0,-26.0,-32.0,-59.0,0.0
12.0,9.0,19.0,15.0,7.0,-4.0,28.0,-3.0,-7.0,-19.0,0.0
61.0,28.0,44.0,26.0,30.0,8.0,25.0,9.0,12.0,17.0,0.0
95.0,55.0,50.0,35.0,45.0,23.0,19.0,33.0,33.0,47.0,0.0
115.0,77.0,69.0,36.0,71.0,40.0,8.0,43.0,47.0,67.0,0.0
132.0,86.0,89.0,50.0,89.0,56.0,-5.0,44.0,58.0,74.0,0.0
133.0,89.0,79.0,50.0,90.0,50.0,-3.0,46.0,67.0,56.0,0.0
129.0,85.0,70.0,34.0,94.0,35.0,2.0,38.0,72.0,43.0,0.0
110.0,62.0,66.0,39.0,77.0,36.0,0.0,32.0,62.0,51.0,0.0
81.0,44.0,50.0,47.0,42.0,14.0,-1.0,25.0,54.0,109.0,0.0
56.0,5.0,4.0,13.0,-9.0,-17.0,-14.0,9.0,49.0,139.0,1.0
28.0,-42.0,-29.0,-22.0,-46.0,-55.0,-23.0,-19.0,43.0,99.0,1.0
-4.0,-71.0,-63.0,-42.0,-70.0,-82.0,-23.0,-45.0,21.0,47.0,1.0
-49.0,-66.0,-70.0,-42.0,-77.0,-81.0,-5.0,-44.0,-22.0,-67.0,1.0
-70.0,-48.0,-61.0,-33.0,-57.0,-60.0,2.0,-39.0,-50.0,-116.0,1.0
-69.0,-42.0,-44.0,-19.0,-43.0,-37.0,15.0,-17.0,-33.0,-14.0,1.0
-78.0,-30.0,-37.0,1.0,-17.0,-10.0,22.0,-2.0,-11.0,43.0,1.0
-101.0,-33.0,-31.0,14.0,-10.0,-1.0,19.0,-1.0,-21.0,-120.0,1.0
-87.0,-36.0,-4.0,18.0,2.0,0.0,-5.0,-11.0,-32.0,-282.0,1.0
-20.0,2.0,16.0,30.0,28.0,27.0,2.0,3.0,17.0,-197.0,1.0
45.0,52.0,38.0,48.0,44.0,39.0,16.0,40.0,64.0,27.0,1.0
89.0,89.0,48.0,73.0,56.0,52.0,4.0,52.0,89.0,204.0,1.0
112.0,94.0,62.0,91.0,64.0,70.0,6.0,49.0,88.0,306.0,1.0
101.0,90.0,47.0,82.0,55.0,56.0,-5.0,46.0,51.0,244.0,1.0
84.0,76.0,19.0,60.0,37.0,31.0,-15.0,13.0,5.0,66.0,1.0
60.0,64.0,1.0,44.0,20.0,7.0,-22.0,-4.0,-17.0,-23.0,1.0
11.0,45.0,-18.0,7.0,0.0,-19.0,-31.0,-27.0,-29.0,-93.0,1.0
-36.0,17.0,-27.0,-19.0,-16.0,-37.0,-18.0,-37.0,-24.0,-93.0,1.0
-83.0,-23.0,-65.0,-39.0,-35.0,-47.0,-6.0,-30.0,-30.0,-101.0,0.0
-140.0,-71.0,-105.0,-66.0,-54.0,-49.0,-8.0,-25.0,-37.0,-201.0,0.0
-167.0,-105.0,-131.0,-82.0,-78.0,-65.0,-8.0,-41.0,-50.0,-273.0,0.0
-147.0,-99.0,-127.0,-71.0,-82.0,-62.0,0.0,-52.0,-59.0,-224.0,0.0
-106.0,-70.0,-104.0,-60.0,-65.0,-55.0,4.0,-30.0,-41.0,-130.0,0.0
-63.0,-47.0,-77.0,-49.0,-49.0,-38.0,0.0,-21.0,-15.0,-67.0,0.0
-17.0,-24.0,-40.0,-15.0,-19.0,-3.0,6.0,-11.0,0.0,-36.0,0.0
29.0,7.0,-17.0,6.0,5.0,20.0,7.0,13.0,17.0,11.0,0.0
88.0,33.0,-1.0,16.0,33.0,27.0,10.0,38.0,21.0,70.0,0.0
125.0,55.0,34.0,31.0,69.0,45.0,14.0,53.0,36.0,85.0,0.0
119.0,70.0,50.0,63.0,99.0,78.0,17.0,63.0,38.0,73.0,0.0
110.0,72.0,48.0,68.0,85.0,79.0,10.0,62.0,27.0,67.0,0.0
106.0,84.0,46.0,59.0,66.0,56.0,2.0,42.0,22.0,60.0,0.0
103.0,86.0,37.0,53.0,58.0,34.0,3.0,36.0,33.0,47.0,0.0
88.0,76.0,27.0,35.0,42.0,9.0,9.0,34.0,38.0,24.0,0.0
56.0,55.0,9.0,18.0,12.0,-6.0,12.0,21.0,41.0,17.0,0.0
29.0,31.0,-22.0,0.0,-4.0,-23.0,11.0,-3.0,51.0,26.0,0.0
-9.0,-5.0,-41.0,-44.0,-23.0,-45.0,7.0,-24.0,31.0,36.0,0.0
-54.0,-41.0,-58.0,-75.0,-54.0,-64.0,6.0,-36.0,-11.0,41.0,0.0
-112.0,-74.0,-83.0,-75.0,-69.0,-70.0,6.0,-60.0,-60.0,47.0,0.0
-149.0,-102.0,-99.0,-74.0,-74.0,-72.0,-4.0,-64.0,-92.0,-22.0,0.0
-149.0,-88.0,-88.0,-68.0,-70.0,-64.0,-3.0,-62.0,-89.0,-143.0,0.0
-88.0,-54.0,-48.0,-41.0,-33.0,-37.0,-2.0,-40.0,-56.0,-126.0,0.0
-22.0,-19.0,-4.0,0.0,3.0,5.0,-7.0,-9.0,-24.0,-57.0,0.0
24.0,15.0,12.0,15.0,33.0,27.0,-4.0,-3.0,0.0,-8.0,0.0
63.0,24.0,41.0,30.0,43.0,47.0,-5.0,0.0,17.0,45.0,0.0
96.0,41.0,57.0,61.0,59.0,60.0,-6.0,11.0,40.0,73.0,0.0
111.0,55.0,67.0,80.0,69.0,75.0,3.0,26.0,44.0,96.0,0.0
101.0,49.0,55.0,86.0,72.0,73.0,5.0,10.0,29.0,79.0,0.0
65.0,24.0,32.0,64.0,52.0,58.0,1.0,2.0,32.0,54.0,0.0
41.0,-7.0,7.0,22.0,20.0,31.0,2.0,63.0,44.0,27.0,0.0
27.0,-24.0,-24.0,-6.0,-9.0,-10.0,-18.0,86.0,31.0,-1.0,0.0
7.0,-46.0,-43.0,-28.0,-23.0,-41.0,-24.0,27.0,5.0,29.0,0.0
-40.0,-51.0,-49.0,-40.0,-36.0,-53.0,-8.0,-1.0,-21.0,0.0,0.0
-99.0,-59.0,-73.0,-54.0,-48.0,-45.0,10.0,-22.0,-41.0,-55.0,0.0
-134.0,-95.0,-105.0,-76.0,-71.0,-70.0,2.0,-33.0,-50.0,-56.0,0.0
-148.0,-99.0,-113.0,-77.0,-81.0,-79.0,6.0,-42.0,-52.0,-46.0,0.0
-139.0,-75.0,-88.0,-63.0,-62.0,-61.0,16.0,-46.0,-45.0,-67.0,0.0
-93.0,-48.0,-48.0,-57.0,-42.0,-49.0,17.0,-23.0,-34.0,-83.0,0.0
-25.0,-13.0,-18.0,-34.0,-23.0,-29.0,15.0,18.0,-1.0,-41.0,0.0
50.0,32.0,7.0,-7.0,2.0,-7.0,13.0,43.0,29.0,10.0,0.0
94.0,63.0,44.0,18.0,35.0,22.0,3.0,41.0,32.0,42.0,0.0
107.0,81.0,76.0,48.0,55.0,42.0,7.0,54.0,38.0,51.0,0.0
132.0,91.0,87.0,70.0,69.0,54.0,15.0,72.0,60.0,106.0,0.0
118.0,89.0,82.0,69.0,70.0,66.0,3.0,67.0,79.0,219.0,0.0
82.0,81.0,67.0,58.0,63.0,55.0,-4.0,44.0,60.0,243.0,0.0
49.0,52.0,53.0,36.0,50.0,43.0,-11.0,32.0,24.0,191.0,0.0
26.0,29.0,31.0,16.0,41.0,26.0,-16.0,33.0,12.0,133.0,0.0
-11.0,11.0,1.0,0.0,8.0,-1.0,-11.0,19.0,0.0,66.0,0.0
-49.0,-23.0,-31.0,-19.0,-19.0,-20.0,0.0,0.0,-21.0,-28.0,0.0
-82.0,-46.0,-70.0,-45.0,-43.0,-42.0,5.0,-20.0,-47.0,-126.0,0.0
-95.0,-68.0,-83.0,-58.0,-65.0,-62.0,12.0,-35.0,-52.0,-145.0,0.0
-98.0,-77.0,-81.0,-71.0,-82.0,-84.0,7.0,-39.0,-57.0,-107.0,0.0
-90.0,-71.0,-74.0,-82.0,-88.0,-94.0,-6.0,-40.0,-40.0,-57.0,0.0
-63.0,-72.0,-68.0,-71.0,-65.0,-71.0,3.0,-25.0,-28.0,-5.0,0.0
-27.0,-57.0,-55.0,-48.0,-24.0,-41.0,12.0,0.0,-10.0,30.0,0.0
15.0,-16.0,-16.0,-15.0,17.0,-12.0,15.0,18.0,2.0,37.0,0.0
37.0,15.0,22.0,32.0,48.0,27.0,7.0,26.0,-21.0,-55.0,0.0
44.0,35.0,59.0,67.0,69.0,48.0,0.0,31.0,-37.0,-209.0,0.0
61.0,63.0,78.0,79.0,84.0,61.0,8.0,59.0,-17.0,-192.0,0.0
80.0,68.0,69.0,76.0,104.0,77.0,15.0,75.0,22.0,-90.0,0.0
99.0,65.0,62.0,72.0,96.0,74.0,15.0,73.0,36.0,-34.0,0.0
79.0,42.0,60.0,57.0,78.0,60.0,6.0,48.0,42.0,5.0,0.0
45.0,10.0,43.0,40.0,61.0,47.0,-4.0,16.0,28.0,60.0,0.0
17.0,-10.0,8.0,12.0,36.0,20.0,-9.0,-24.0,9.0,68.0,0.0
-1.0,-25.0,-8.0,-17.0,4.0,-13.0,-16.0,-51.0,-9.0,11.0,0.0
-20.0,-41.0,-42.0,-42.0,-27.0,-38.0,-11.0,-57.0,-24.0,-39.0,0.0
-49.0,-70.0,-61.0,-71.0,-51.0,-61.0,-2.0,-57.0,-41.0,-54.0,0.0
-68.0,-76.0,-76.0,-85.0,-69.0,-70.0,-6.0,-55.0,-45.0,-43.0,0.0
-78.0,-79.0,-69.0,-94.0,-78.0,-73.0,-13.0,-55.0,-56.0,-51.0,0.0
-70.0,-70.0,-40.0,-73.0,-87.0,-75.0,-20.0,-59.0,-63.0,-61.0,0.0
-45.0,-52.0,0.0,-49.0,-79.0,-69.0,-11.0,-51.0,-55.0,-52.0,0.0
-20.0,-22.0,28.0,-15.0,-35.0,-41.0,1.0,-25.0,-32.0,-28.0,0.0
23.0,6.0,48.0,17.0,7.0,11.0,6.0,9.0,-1.0,2.0,0.0
55.0,20.0,29.0,26.0,36.0,26.0,14.0,33.0,24.0,22.0,0.0
67.0,26.0,28.0,47.0,49.0,38.0,7.0,47.0,35.0,33.0,0.0
67.0,40.0,54.0,70.0,63.0,57.0,5.0,55.0,39.0,46.0,0.0
92.0,52.0,61.0,73.0,71.0,79.0,10.0,54.0,38.0,65.0,0.0
93.0,58.0,55.0,68.0,66.0,84.0,4.0,48.0,43.0,59.0,0.0
94.0,56.0,44.0,46.0,55.0,60.0,-7.0,42.0,53.0,40.0,0.0
98.0,40.0,35.0,23.0,34.0,40.0,-5.0,34.0,67.0,44.0,0.0
61.0,11.0,8.0,-1.0,-3.0,5.0,1.0,23.0,64.0,34.0,0.0
26.0,-15.0,-6.0,-19.0,-32.0,-21.0,6.0,9.0,39.0,32.0,0.0
-12.0,-45.0,-27.0,-40.0,-53.0,-51.0,-4.0,-3.0,28.0,85.0,0.0
-56.0,-63.0,-58.0,-63.0,-73.0,-75.0,-17.0,-23.0,5.0,130.0,0.0
-86.0,-91.0,-90.0,-76.0,-79.0,-77.0,-12.0,-48.0,-48.0,34.0,0.0
-111.0,-97.0,-78.0,-72.0,-91.0,-76.0,-10.0,-82.0,-118.0,-183.0,0.0
-104.0,-84.0,-50.0,-59.0,-69.0,-72.0,-8.0,-72.0,-116.0,-247.0,0.0
-54.0,-54.0,-21.0,-39.0,-52.0,-41.0,7.0,-43.0,-71.0,-150.0,0.0
-10.0,-19.0,4.0,-8.0,-20.0,-5.0,14.0,-16.0,-43.0,-85.0,0.0
33.0,8.0,40.0,18.0,17.0,25.0,26.0,7.0,-21.0,-44.0,0.0
80.0,28.0,73.0,47.0,48.0,62.0,32.0,27.0,-5.0,15.0,0.0
124.0,43.0,75.0,69.0,57.0,68.0,22.0,52.0,41.0,122.0,0.0
156.0,70.0,83.0,81.0,62.0,68.0,16.0,64.0,86.0,211.0,0.0
136.0,76.0,107.0,84.0,68.0,75.0,9.0,63.0,74.0,198.0,0.0
83.0,55.0,72.0,73.0,53.0,65.0,-8.0,43.0,49.0,164.0,0.0
23.0,23.0,38.0,56.0,37.0,53.0,-19.0,14.0,20.0,104.0,0.0
-57.0,-17.0,15.0,23.0,25.0,22.0,-33.0,-10.0,-17.0,60.0,0.0
-119.0,-60.0,-19.0,-35.0,-6.0,-12.0,-50.0,-29.0,-35.0,-35.0,0.0
-131.0,-72.0,-53.0,-78.0,-35.0,-33.0,-38.0,-37.0,-38.0,-129.0,0.0
-111.0,-76.0,-71.0,-94.0,-45.0,-39.0,-14.0,-34.0,-20.0,-134.0,0.0
-105.0,-85.0,-82.0,-98.0,-56.0,-55.0,-8.0,-33.0,-21.0,-104.0,0.0
-105.0,-90.0,-88.0,-93.0,-72.0,-52.0,0.0,-39.0,-37.0,-93.0,0.0
-123.0,-92.0,-77.0,-67.0,-55.0,-32.0,21.0,-28.0,-43.0,-67.0,0.0
-113.0,-78.0,-67.0,-35.0,-50.0,-24.0,19.0,-12.0,-35.0,-18.0,0.0
-86.0,-38.0,-41.0,-25.0,-41.0,-22.0,17.0,0.0,-37.0,2.0,0.0
-47.0,-10.0,-18.0,-1.0,-12.0,-1.0,18.0,7.0,-49.0,-63.0,0.0
-10.0,15.0,-2.0,13.0,20.0,25.0,15.0,8.0,-52.0,-146.0,0.0
10.0,48.0,28.0,37.0,44.0,55.0,19.0,27.0,-24.0,-54.0,0.0
43.0,55.0,50.0,57.0,51.0,62.0,10.0,44.0,14.0,47.0,0.0
87.0,63.0,66.0,59.0,57.0,70.0,-4.0,56.0,27.0,77.0,0.0
101.0,69.0,72.0,60.0,63.0,74.0,-1.0,49.0,41.0,67.0,0.0
93.0,68.0,65.0,46.0,52.0,66.0,-3.0,34.0,39.0,41.0,0.0
66.0,62.0,46.0,30.0,46.0,53.0,-11.0,16.0,28.0,10.0,0.0
42.0,46.0,21.0,13.0,25.0,26.0,-29.0,-5.0,1.0,2.0,0.0
14.0,31.0,-4.0,-2.0,-2.0,2.0,-33.0,-28.0,-33.0,8.0,0.0
-26.0,12.0,-6.0,-13.0,-25.0,-12.0,-26.0,-37.0,-59.0,-14.0,0.0
-80.0,-10.0,-18.0,-29.0,-43.0,-24.0,-19.0,-41.0,-56.0,5.0,0.0
-107.0,-39.0,-46.0,-55.0,-55.0,-48.0,-8.0,-45.0,-59.0,44.0,0.0
-127.0,-57.0,-81.0,-87.0,-84.0,-74.0,-19.0,-45.0,-74.0,-50.0,0.0
-112.0,-61.0,-66.0,-109.0,-91.0,-85.0,-34.0,-56.0,-69.0,-153.0,0.0
-57.0,-39.0,-51.0,-98.0,-73.0,-63.0,-24.0,-43.0,-22.0,-129.0,0.0
2.0,-5.0,-35.0,-73.0,-43.0,-43.0,-13.0,-10.0,19.0,-74.0,0.0
40.0,34.0,-1.0,-42.0,-12.0,-16.0,-5.0,26.0,48.0,12.0,0.0
67.0,57.0,42.0,-1.0,17.0,13.0,-2.0,45.0,70.0,104.0,0.0
83.0,80.0,70.0,23.0,35.0,36.0,-12.0,49.0,81.0,192.0,0.0
82.0,83.0,73.0,57.0,50.0,49.0,-18.0,38.0,45.0,245.0,0.0
71.0,79.0,67.0,85.0,59.0,62.0,-19.0,24.0,-10.0,137.0,0.0
57.0,69.0,57.0,66.0,52.0,56.0,-36.0,3.0,-56.0,-102.0,0.0
63.0,55.0,46.0,51.0,39.0,54.0,-31.0,5.0,-38.0,-171.0,0.0
64.0,43.0,32.0,43.0,20.0,45.0,-24.0,10.0,-17.0,-77.0,0.0
42.0,23.0,21.0,22.0,0.0,22.0,-12.0,0.0,-8.0,5.0,0.0
17.0,2.0,-1.0,-2.0,-22.0,-8.0,-8.0,-15.0,-6.0,66.0,0.0
-36.0,-30.0,-46.0,-26.0,-43.0,-33.0,-13.0,-30.0,-38.0,79.0,0.0
-87.0,-70.0,-76.0,-54.0,-63.0,-53.0,-11.0,-46.0,-87.0,-38.0,0.0
-125.0,-89.0,-102.0,-88.0,-75.0,-67.0,-13.0,-72.0,-127.0,-220.0,0.0
-136.0,-93.0,-117.0,-101.0,-86.0,-64.0,-25.0,-71.0,-94.0,-158.0,0.0
-105.0,-78.0,-98.0,-96.0,-71.0,-63.0,-20.0,-60.0,-58.0,-58.0,0.0
-80.0,-59.0,-60.0,-82.0,-43.0,-45.0,-4.0,-44.0,-59.0,-66.0,0.0
-48.0,-31.0,-30.0,-50.0,-14.0,-3.0,5.0,-28.0,-54.0,-67.0,0.0
6.0,8.0,0.0,-10.0,15.0,25.0,13.0,3.0,-21.0,-35.0,0.0
47.0,38.0,13.0,12.0,35.0,41.0,0.0,26.0,0.0,-20.0,0.0
81.0,72.0,33.0,28.0,40.0,55.0,0.0,35.0,32.0,21.0,0.0
103.0,96.0,54.0,40.0,57.0,59.0,0.0,47.0,40.0,65.0,0.0
117.0,112.0,63.0,46.0,74.0,60.0,-4.0,38.0,40.0,85.0,0.0
90.0,100.0,59.0,53.0,71.0,50.0,-10.0,28.0,34.0,113.0,0.0
70.0,69.0,34.0,25.0,51.0,28.0,-12.0,13.0,39.0,132.0,0.0
38.0,27.0,-2.0,-3.0,27.0,23.0,-19.0,6.0,36.0,118.0,0.0
-7.0,-2.0,-23.0,4.0,1.0,11.0,-25.0,0.0,19.0,75.0,0.0
-34.0,-9.0,-57.0,9.0,-12.0,-13.0,-30.0,-24.0,7.0,19.0,0.0
-83.0,-41.0,-77.0,-8.0,-28.0,-29.0,-7.0,-42.0,-18.0,-43.0,0.0
-130.0,-67.0,-111.0,-31.0,-60.0,-48.0,11.0,-45.0,-33.0,-82.0,0.0
-134.0,-93.0,-135.0,-54.0,-72.0,-54.0,15.0,-39.0,-29.0,-91.0,0.0
-103.0,-91.0,-128.0,-59.0,-64.0,-59.0,10.0,-36.0,-23.0,-67.0,0.0
-71.0,-64.0,-73.0,-32.0,-61.0,-46.0,1.0,-27.0,-13.0,-24.0,0.0
-22.0,-38.0,-18.0,0.0,-42.0,-11.0,4.0,-17.0,0.0,54.0,0.0
31.0,-8.0,25.0,33.0,-6.0,13.0,16.0,-3.0,17.0,124.0,0.0
62.0,21.0,47.0,66.0,21.0,35.0,26.0,15.0,48.0,170.0,0.0
78.0,39.0,50.0,73.0,45.0,57.0,27.0,30.0,75.0,176.0,0.0
75.0,49.0,76.0,79.0,73.0,81.0,22.0,41.0,68.0,80.0,0.0
58.0,62.0,94.0,94.0,88.0,89.0,18.0,51.0,43.0,-23.0,0.0
92.0,83.0,89.0,89.0,79.0,82.0,10.0,62.0,52.0,23.0,0.0
131.0,101.0,79.0,70.0,57.0,70.0,3.0,54.0,64.0,118.0,0.0
117.0,71.0,67.0,45.0,37.0,46.0,1.0,41.0,55.0,137.0,0.0
49.0,36.0,46.0,28.0,18.0,30.0,-1.0,23.0,36.0,70.0,0.0
-21.0,-9.0,8.0,-4.0,-10.0,-5.0,-9.0,2.0,10.0,-24.0,0.0
