channel0,channel1,channel2,channel3,channel4,channel5,true_locs
-2.516103744506836,-1.4979631900787354,0.5337988138198853,-2.7903788089752197,1.068070888519287,-2.5766046047210693,0.0
-2.5178074836730957,-1.497023344039917,0.5356238484382629,-2.790611743927002,1.065903663635254,-2.5763981342315674,0.0
-2.5234439373016357,-1.4984506368637085,0.5414787530899048,-2.792121171951294,1.0643362998962402,-2.5766959190368652,0.0
-2.5319724082946777,-1.5000903606414795,0.550398051738739,-2.7919256687164307,1.0632057189941406,-2.5759270191192627,0.0
-2.5359058380126953,-1.4997334480285645,0.5546146035194397,-2.792043924331665,1.0629137754440308,-2.575944662094116,0.0
-2.5460824966430664,-1.5015153884887695,0.5648878812789917,-2.793118476867676,1.0623444318771362,-2.5759239196777344,0.0
-2.5498099327087402,-1.50263512134552,0.5686794519424438,-2.7929744720458984,1.0630989074707031,-2.574732542037964,0.0
-2.55356764793396,-1.503854513168335,0.5725065469741821,-2.794670820236206,1.062391757965088,-2.5746347904205322,0.0
-2.5619983673095703,-1.5041251182556152,0.5810556411743164,-2.7947070598602295,1.0621811151504517,-2.5746355056762695,0.0
-2.5772435665130615,-1.5058948993682861,0.5959274172782898,-2.7968883514404297,1.0621941089630127,-2.5757627487182617,0.0
-2.587029457092285,-1.505442500114441,0.6041369438171387,-2.7984137535095215,1.0618807077407837,-2.5763840675354004,0.0
-2.591569185256958,-1.5071196556091309,0.6068010926246643,-2.79900860786438,1.0619964599609375,-2.5767126083374023,0.0
-2.591118335723877,-1.5073156356811523,0.6045838594436646,-2.8001904487609863,1.0613694190979004,-2.577458620071411,0.0
-2.597825288772583,-1.5086441040039062,0.610443651676178,-2.801755905151367,1.060070514678955,-2.578326940536499,0.0
-2.6055521965026855,-1.5092835426330566,0.6178094744682312,-2.804481267929077,1.0588854551315308,-2.579927444458008,0.0
-2.6148157119750977,-1.5100926160812378,0.6272326111793518,-2.8076953887939453,1.057041883468628,-2.5819132328033447,0.0
-2.6249966621398926,-1.512223720550537,0.6382351517677307,-2.8113181591033936,1.054593801498413,-2.5845963954925537,0.0
-2.63800048828125,-1.512824535369873,0.6523316502571106,-2.814023494720459,1.052653431892395,-2.5871455669403076,0.0
-2.649217367172241,-1.5153656005859375,0.6652588844299316,-2.816711902618408,1.0507144927978516,-2.5896787643432617,0.0
-2.6593716144561768,-1.515630841255188,0.6777143478393555,-2.8186588287353516,1.0488327741622925,-2.5919435024261475,0.0
-2.6777939796447754,-1.5181543827056885,0.699726402759552,-2.8213393688201904,1.0469781160354614,-2.594616651535034,0.0
-2.7014899253845215,-1.519254446029663,0.7264758348464966,-2.8238861560821533,1.0454063415527344,-2.5966098308563232,0.0
-2.7282612323760986,-1.521443486213684,0.7556765079498291,-2.8272275924682617,1.0431219339370728,-2.5984225273132324,0.0
-2.758322238922119,-1.5236077308654785,0.787375807762146,-2.8309218883514404,1.039544701576233,-2.600545644760132,0.0
-2.7845163345336914,-1.5253310203552246,0.8146253824234009,-2.8337061405181885,1.0357950925827026,-2.6023635864257812,0.0
-2.8004465103149414,-1.5260634422302246,0.8314262628555298,-2.835388422012329,1.0323960781097412,-2.603980302810669,0.0
-2.826604127883911,-1.5261476039886475,0.8588935136795044,-2.8379390239715576,1.030195951461792,-2.6062042713165283,0.0
-2.867192029953003,-1.5279395580291748,0.9017172455787659,-2.841670513153076,1.0271412134170532,-2.6094768047332764,0.0
-2.915423631668091,-1.5292577743530273,0.9523766040802002,-2.84498929977417,1.024336576461792,-2.61244535446167,0.0
-2.9782967567443848,-1.5303471088409424,1.0176115036010742,-2.8478994369506836,1.022060751914978,-2.6152946949005127,0.0
-3.0496139526367188,-1.531357765197754,1.0912030935287476,-2.850874662399292,1.0194644927978516,-2.6176366806030273,0.0
-3.1230218410491943,-1.5304372310638428,1.1652181148529053,-2.853607177734375,1.0173094272613525,-2.6193151473999023,0.0
3.088014602661133,-1.5317740440368652,1.2395169734954834,-2.8560688495635986,1.01456880569458,-2.6202924251556396,0.0
3.012362480163574,-1.5315911769866943,1.316092610359192,-2.8581063747406006,1.0116440057754517,-2.62040376663208,0.0
2.940429210662842,-1.5292952060699463,1.3865025043487549,-2.8599867820739746,1.0080201625823975,-2.6210033893585205,0.0
2.877018928527832,-1.527349591255188,1.4480876922607422,-2.860556125640869,1.005371332168579,-2.6216092109680176,0.0
2.8341212272644043,-1.526423454284668,1.4901949167251587,-2.8621416091918945,1.0025984048843384,-2.623588800430298,0.0
2.798336982727051,-1.5250370502471924,1.525018572807312,-2.864415407180786,1.0004363059997559,-2.6254680156707764,0.0
2.7593774795532227,-1.5238535404205322,1.5643519163131714,-2.8678224086761475,0.9968935251235962,-2.6279146671295166,0.0
2.720855236053467,-1.5222671031951904,1.6041834354400635,-2.869154453277588,0.9940570592880249,-2.6293387413024902,0.0
2.672259569168091,-1.520233154296875,1.6549108028411865,-2.8722193241119385,0.990492582321167,-2.632183790206909,0.0
2.625091075897217,-1.5187753438949585,1.7062528133392334,-2.875247001647949,0.9876726269721985,-2.6346590518951416,0.0
2.580909252166748,-1.5169990062713623,1.7542674541473389,-2.8761987686157227,0.9848645925521851,-2.6360318660736084,0.0
2.5422239303588867,-1.5143589973449707,1.7957648038864136,-2.879734516143799,0.9803475737571716,-2.6390209197998047,0.0
2.476635456085205,-1.5093553066253662,1.8681349754333496,-2.881706476211548,0.9756051301956177,-2.6408305168151855,0.0
2.446540594100952,-1.5074275732040405,1.9017934799194336,-2.8826019763946533,0.9708227515220642,-2.642474889755249,0.0
2.415226936340332,-1.5053248405456543,1.936072587966919,-2.883216619491577,0.9658341407775879,-2.644550085067749,0.0
2.3830301761627197,-1.5030142068862915,1.9706014394760132,-2.8850903511047363,0.9595891833305359,-2.6469900608062744,0.0
2.292372226715088,-1.4937703609466553,2.0613110065460205,-2.8897998332977295,0.9531885385513306,-2.6504456996917725,0.0
2.274273633956909,-1.4915339946746826,2.0796539783477783,-2.8963377475738525,0.9460070729255676,-2.6556143760681152,0.0
2.235112190246582,-1.4852402210235596,2.1183650493621826,-2.902474880218506,0.9369060397148132,-2.6619529724121094,0.0
2.193876266479492,-1.4807558059692383,2.1630117893218994,-2.9080586433410645,0.9287227392196655,-2.6679420471191406,0.0
2.1312592029571533,-1.4752750396728516,2.2315852642059326,-2.915217161178589,0.9195864796638489,-2.6760292053222656,0.0
2.044050455093384,-1.4689929485321045,2.331409215927124,-2.9221906661987305,0.9097084403038025,-2.6827752590179443,0.0
2.0157363414764404,-1.4672298431396484,2.3646068572998047,-2.929128408432007,0.8994115591049194,-2.689723014831543,0.0
1.9860750436782837,-1.464906930923462,2.3979358673095703,-2.9367318153381348,0.888630747795105,-2.6965177059173584,0.0
1.9550946950912476,-1.4624075889587402,2.431187152862549,-2.9431841373443604,0.8779269456863403,-2.7026824951171875,0.0
1.9220956563949585,-1.4596221446990967,2.465390205383301,-2.9489758014678955,0.8678661584854126,-2.708869218826294,0.0
1.8845455646514893,-1.4580578804016113,2.5053462982177734,-2.955775260925293,0.855895459651947,-2.7149298191070557,0.0
1.800115942955017,-1.453798770904541,2.595198392868042,-2.9612247943878174,0.8443586230278015,-2.7199697494506836,0.0
1.7598868608474731,-1.4508391618728638,2.6382617950439453,-2.9659745693206787,0.8327413201332092,-2.723637580871582,0.0
1.720526099205017,-1.4474196434020996,2.680401086807251,-2.971572160720825,0.8201725482940674,-2.7267539501190186,0.0
1.686899185180664,-1.4442380666732788,2.7180392742156982,-2.976120710372925,0.8079140782356262,-2.7290213108062744,0.0
1.6364214420318604,-1.438657283782959,2.7787015438079834,-2.9801032543182373,0.7964072227478027,-2.7305376529693604,0.0
1.6176446676254272,-1.434992790222168,2.80073618888855,-2.983257293701172,0.7848317623138428,-2.7317001819610596,0.0
1.602378010749817,-1.4324860572814941,2.819751501083374,-2.9853038787841797,0.7745339274406433,-2.73298716545105,0.0
1.586647391319275,-1.4303832054138184,2.8386645317077637,-2.9881582260131836,0.7640244960784912,-2.7345128059387207,0.0
1.5740307569503784,-1.4277033805847168,2.85394549369812,-2.991305351257324,0.7531960010528564,-2.7363059520721436,0.0
1.5637049674987793,-1.4259696006774902,2.8678841590881348,-2.994812250137329,0.7427737712860107,-2.7386014461517334,0.0
1.5546170473098755,-1.4242725372314453,2.8804876804351807,-3.00028657913208,0.7319567203521729,-2.7417960166931152,0.0
1.5468111038208008,-1.423337697982788,2.892422676086426,-3.003051280975342,0.7225050330162048,-2.7433483600616455,0.0
1.5325758457183838,-1.4206751585006714,2.9115307331085205,-3.005197286605835,0.7135214805603027,-2.7449872493743896,0.0
1.5268480777740479,-1.4208637475967407,2.919642448425293,-3.005730628967285,0.7046428918838501,-2.746711015701294,0.0
1.5194478034973145,-1.420597791671753,2.9288125038146973,-3.0069539546966553,0.6969596743583679,-2.7482242584228516,0.0
1.5086749792099,-1.4210814237594604,2.942192316055298,-3.00785231590271,0.6896606683731079,-2.7494583129882812,0.0
1.4986242055892944,-1.4215888977050781,2.954740524291992,-3.00927734375,0.6824303865432739,-2.7508013248443604,0.0
1.4909782409667969,-1.4221618175506592,2.964860439300537,-3.010122060775757,0.6760820746421814,-2.751073122024536,0.0
1.4815514087677002,-1.4228160381317139,2.9773850440979004,-3.010199785232544,0.6700041890144348,-2.7519452571868896,0.0
1.4693372249603271,-1.4235365390777588,2.993121862411499,-3.010397434234619,0.6651075482368469,-2.752098798751831,0.0
1.4537665843963623,-1.4236350059509277,3.0125811100006104,-3.010021924972534,0.6607881784439087,-2.7517244815826416,0.0
1.4374507665634155,-1.423933982849121,3.033453941345215,-3.0093955993652344,0.6576662063598633,-2.7513198852539062,0.0
1.4046456813812256,-1.4217884540557861,3.0779430866241455,-3.0085678100585938,0.654851496219635,-2.7509679794311523,0.0
1.3995907306671143,-1.4214670658111572,3.08544921875,-3.0078353881835938,0.6523510217666626,-2.7506678104400635,0.0
1.3960524797439575,-1.421236515045166,3.090765953063965,-3.0068225860595703,0.6512501239776611,-2.7500736713409424,0.0
1.3916536569595337,-1.4209747314453125,3.0975449085235596,-3.0061662197113037,0.6506032347679138,-2.7496654987335205,0.0
1.3858139514923096,-1.4202406406402588,3.1060409545898438,-3.005352258682251,0.6505711674690247,-2.7492170333862305,0.0
1.373297929763794,-1.4170247316360474,3.1282193660736084,-3.0047924518585205,0.6507816314697266,-2.748814582824707,0.0
1.3616620302200317,-1.4131121635437012,-3.13681697845459,-3.00394606590271,0.6510096788406372,-2.748061180114746,0.0
1.3361581563949585,-1.4040955305099487,-3.09829044342041,-3.0022127628326416,0.6521803140640259,-2.7468156814575195,0.0
1.3311305046081543,-1.4016363620758057,-3.0884339809417725,-3.000545024871826,0.6535857915878296,-2.7452211380004883,0.0
1.3212099075317383,-1.3949371576309204,-3.0708014965057373,-2.9998550415039062,0.6543592214584351,-2.7441627979278564,0.0
1.2993688583374023,-1.3805761337280273,-3.035029888153076,-2.998353958129883,0.6555786728858948,-2.742870330810547,0.0
1.30513596534729,-1.3747215270996094,-3.0352706909179688,-2.9968860149383545,0.6574133634567261,-2.741401433944702,0.0
1.312909483909607,-1.3732192516326904,-3.0388474464416504,-2.995483875274658,0.6592757701873779,-2.7404987812042236,0.0
1.330194354057312,-1.3712860345840454,-3.0429635047912598,-2.994089126586914,0.6610221862792969,-2.7398996353149414,0.0
1.3386046886444092,-1.369443416595459,-3.044848680496216,-2.9928457736968994,0.6637265682220459,-2.7396066188812256,0.0
1.3476139307022095,-1.368217945098877,-3.047410249710083,-2.992647409439087,0.6652753353118896,-2.73968768119812,0.0
1.3662543296813965,-1.3668835163116455,-3.055018424987793,-2.992033004760742,0.6678217649459839,-2.7392306327819824,0.0
1.3758115768432617,-1.365830421447754,-3.0594329833984375,-2.9915640354156494,0.6712095141410828,-2.738600015640259,0.0
1.3938624858856201,-1.3627259731292725,-3.0669238567352295,-2.991438150405884,0.6739845871925354,-2.738550901412964,0.0
1.4357751607894897,-1.352813720703125,-3.088148832321167,-2.9906206130981445,0.6764895915985107,-2.7382616996765137,0.0
1.4411938190460205,-1.3510957956314087,-3.090579032897949,-2.9895825386047363,0.678853452205658,-2.7379651069641113,0.0
1.4509873390197754,-1.3476521968841553,-3.095235824584961,-2.9887583255767822,0.680546760559082,-2.737893581390381,0.0
1.4753791093826294,-1.3370914459228516,-3.1029417514801025,-2.987854242324829,0.6818612217903137,-2.7380404472351074,0.0
1.4782291650772095,-1.335194706916809,-3.102299928665161,-2.9862112998962402,0.6842209696769714,-2.7375850677490234,0.0
1.4731653928756714,-1.3236181735992432,-3.0730676651000977,-2.985175371170044,0.6864539384841919,-2.737945318222046,0.0
1.4700514078140259,-1.3194832801818848,-3.0597639083862305,-2.9840688705444336,0.68878173828125,-2.7382125854492188,0.0
1.4680534601211548,-1.317121982574463,-3.0535976886749268,-2.9836361408233643,0.6909767985343933,-2.7387707233428955,0.0
1.4627095460891724,-1.3113281726837158,-3.0345070362091064,-2.982773780822754,0.6928578019142151,-2.7390034198760986,0.0
1.4602559804916382,-1.307490348815918,-3.0236244201660156,-2.9812357425689697,0.6948229074478149,-2.738985300064087,0.0
1.4610564708709717,-1.3058769702911377,-3.0203139781951904,-2.98036527633667,0.6972439289093018,-2.7395265102386475,0.0
1.4641085863113403,-1.3037867546081543,-3.013427495956421,-2.9795427322387695,0.6996150016784668,-2.7402472496032715,0.0
1.466871976852417,-1.30257248878479,-3.0106072425842285,-2.978506326675415,0.7018693089485168,-2.740603446960449,0.0
1.4777814149856567,-1.2999978065490723,-3.010589122772217,-2.9780356884002686,0.7043099403381348,-2.7405364513397217,0.0
1.4845504760742188,-1.2985944747924805,-3.012458562850952,-2.978320598602295,0.7070516347885132,-2.740504264831543,0.0
1.5107282400131226,-1.292659878730774,-3.0240540504455566,-2.978025436401367,0.709155797958374,-2.7399544715881348,0.0
1.5486242771148682,-1.2822291851043701,-3.056163787841797,-2.9771413803100586,0.7116653323173523,-2.7391955852508545,0.0
1.575416088104248,-1.2722890377044678,-3.085023880004883,-2.9766950607299805,0.7142770290374756,-2.7382326126098633,0.0
1.5863600969314575,-1.2671828269958496,-3.099522352218628,-2.9771780967712402,0.7167481184005737,-2.7375855445861816,0.0
1.5960156917572021,-1.2625612020492554,-3.1139283180236816,-2.9784271717071533,0.7181787490844727,-2.736531972885132,0.0
1.6101925373077393,-1.2552776336669922,-3.137428045272827,-2.9778616428375244,0.7192910313606262,-2.7340340614318848,0.0
1.6188933849334717,-1.2528066635131836,3.1341712474823,-2.97719669342041,0.7198570370674133,-2.732651948928833,0.0
1.6368695497512817,-1.2491010427474976,3.1148247718811035,-2.975397825241089,0.7206873297691345,-2.7306630611419678,0.0
1.6475189924240112,-1.2476680278778076,3.1067419052124023,-2.974100112915039,0.7226206660270691,-2.7298672199249268,0.0
1.660452961921692,-1.2455930709838867,3.0966713428497314,-2.9736416339874268,0.7241567969322205,-2.7299716472625732,0.0
1.6748515367507935,-1.243673324584961,3.084766387939453,-2.972759485244751,0.7262845039367676,-2.7307238578796387,0.0
1.6893229484558105,-1.2425440549850464,3.072770595550537,-2.9724485874176025,0.728127121925354,-2.731377124786377,0.0
1.7047605514526367,-1.2417713403701782,3.060499429702759,-2.9719347953796387,0.730755090713501,-2.731973886489868,0.0
1.718775749206543,-1.2405222654342651,3.048815965652466,-2.9722695350646973,0.7332528829574585,-2.733302354812622,0.0
1.7340806722640991,-1.239295244216919,3.035141944885254,-2.9720587730407715,0.736183762550354,-2.734194040298462,0.0
1.7633905410766602,-1.237685203552246,3.00801157951355,-2.9724783897399902,0.7391083240509033,-2.735630512237549,0.0
1.7786054611206055,-1.2366852760314941,2.994354486465454,-2.972475528717041,0.7423421144485474,-2.7365472316741943,0.0
1.7946871519088745,-1.2360858917236328,2.9797651767730713,-2.972999334335327,0.7447153329849243,-2.737274646759033,0.0
1.8124079704284668,-1.235472321510315,2.963111639022827,-2.972865104675293,0.7467665672302246,-2.7370951175689697,0.0
1.8491259813308716,-1.2356361150741577,2.9276609420776367,-2.9709322452545166,0.7480533123016357,-2.7376902103424072,0.0
1.8655776977539062,-1.2359683513641357,2.912485122680664,-2.967897891998291,0.7505931258201599,-2.73702335357666,0.0
1.8964687585830688,-1.2364435195922852,2.882753849029541,-2.9670610427856445,0.7535861730575562,-2.7370171546936035,0.0
1.910257339477539,-1.2367801666259766,2.869534730911255,-2.9670655727386475,0.7556333541870117,-2.7365684509277344,0.0
1.9226579666137695,-1.2367318868637085,2.8574392795562744,-2.9671549797058105,0.7582452297210693,-2.73567271232605,0.0
1.9349944591522217,-1.2364039421081543,2.8462154865264893,-2.9677791595458984,0.7611952424049377,-2.7343637943267822,0.0
1.9472123384475708,-1.2355053424835205,2.835076093673706,-2.968287467956543,0.764356791973114,-2.7326347827911377,0.0
1.9753143787384033,-1.2308135032653809,2.808135747909546,-2.969200372695923,0.7681592106819153,-2.731266736984253,0.0
1.9831095933914185,-1.2290605306625366,2.8000614643096924,-2.9695663452148438,0.7719035148620605,-2.730131149291992,0.0
1.990479826927185,-1.2275371551513672,2.792503833770752,-2.9690322875976562,0.7760249972343445,-2.72933030128479,0.0
1.9974428415298462,-1.2257746458053589,2.7854509353637695,-2.9680707454681396,0.7807881832122803,-2.728816270828247,0.0
2.0028789043426514,-1.2238357067108154,2.779792547225952,-2.967439651489258,0.785460352897644,-2.7284231185913086,0.0
2.0084493160247803,-1.2220141887664795,2.774076461791992,-2.966407299041748,0.7899320721626282,-2.7276179790496826,0.0
2.014671802520752,-1.220186710357666,2.7675716876983643,-2.965266466140747,0.794907808303833,-2.7268927097320557,0.0
2.0219907760620117,-1.2188899517059326,2.7595698833465576,-2.9649219512939453,0.7999428510665894,-2.726438522338867,0.0
2.0300819873809814,-1.2175122499465942,2.7511606216430664,-2.9646670818328857,0.8047006726264954,-2.725759744644165,0.0
2.037351369857788,-1.2163290977478027,2.7436954975128174,-2.964139461517334,0.8088479042053223,-2.7247636318206787,0.0
2.045637369155884,-1.2149395942687988,2.7348103523254395,-2.9637668132781982,0.8128998875617981,-2.723456382751465,0.0
